Operator count: 128
Campaign count: 16
Time interval count: 32
Lunch time interval count: 4
Can work time interval ranges:
0: [0, 32)
1: [0, 32)
2: [0, 32)
3: [0, 32)
4: [0, 32)
5: [0, 32)
6: [0, 32)
7: [0, 32)
8: [0, 32)
9: [0, 32)
10: [0, 32)
11: [0, 32)
12: [0, 32)
13: [0, 32)
14: [0, 32)
15: [0, 32)
16: [0, 32)
17: [0, 32)
18: [0, 32)
19: [0, 32)
20: [0, 32)
21: [0, 32)
22: [0, 32)
23: [0, 32)
24: [0, 32)
25: [0, 32)
26: [0, 32)
27: [0, 32)
28: [0, 32)
29: [0, 32)
30: [0, 32)
31: [0, 32)
32: [0, 32)
33: [0, 32)
34: [0, 32)
35: [0, 32)
36: [0, 32)
37: [0, 32)
38: [0, 32)
39: [0, 32)
40: [0, 32)
41: [0, 32)
42: [0, 32)
43: [0, 32)
44: [0, 32)
45: [0, 32)
46: [0, 32)
47: [0, 32)
48: [0, 32)
49: [0, 32)
50: [0, 32)
51: [0, 32)
52: [0, 32)
53: [0, 32)
54: [0, 32)
55: [0, 32)
56: [0, 32)
57: [0, 32)
58: [0, 32)
59: [0, 32)
60: [0, 32)
61: [0, 32)
62: [0, 32)
63: [0, 32)
64: [0, 32)
65: [0, 32)
66: [0, 32)
67: [0, 32)
68: [0, 32)
69: [0, 32)
70: [0, 32)
71: [0, 32)
72: [0, 32)
73: [0, 32)
74: [0, 32)
75: [0, 32)
76: [0, 32)
77: [0, 32)
78: [0, 32)
79: [0, 32)
80: [0, 32)
81: [0, 32)
82: [0, 32)
83: [0, 32)
84: [0, 32)
85: [0, 32)
86: [0, 32)
87: [0, 32)
88: [0, 32)
89: [0, 32)
90: [0, 32)
91: [0, 32)
92: [0, 32)
93: [0, 32)
94: [0, 32)
95: [0, 32)
96: [0, 32)
97: [0, 32)
98: [0, 32)
99: [0, 32)
100: [0, 32)
101: [0, 32)
102: [0, 32)
103: [0, 32)
104: [0, 32)
105: [0, 32)
106: [0, 32)
107: [0, 32)
108: [0, 32)
109: [0, 32)
110: [0, 32)
111: [0, 32)
112: [0, 32)
113: [0, 32)
114: [0, 32)
115: [0, 32)
116: [0, 32)
117: [0, 32)
118: [0, 32)
119: [0, 32)
120: [0, 32)
121: [0, 32)
122: [0, 32)
123: [0, 32)
124: [0, 32)
125: [0, 32)
126: [0, 32)
127: [0, 32)
Can lunch time interval ranges:
0: [0, 32)
1: [0, 32)
2: [0, 32)
3: [0, 32)
4: [0, 32)
5: [0, 32)
6: [0, 32)
7: [0, 32)
8: [0, 32)
9: [0, 32)
10: [0, 32)
11: [0, 32)
12: [0, 32)
13: [0, 32)
14: [0, 32)
15: [0, 32)
16: [0, 32)
17: [0, 32)
18: [0, 32)
19: [0, 32)
20: [0, 32)
21: [0, 32)
22: [0, 32)
23: [0, 32)
24: [0, 32)
25: [0, 32)
26: [0, 32)
27: [0, 32)
28: [0, 32)
29: [0, 32)
30: [0, 32)
31: [0, 32)
32: [0, 32)
33: [0, 32)
34: [0, 32)
35: [0, 32)
36: [0, 32)
37: [0, 32)
38: [0, 32)
39: [0, 32)
40: [0, 32)
41: [0, 32)
42: [0, 32)
43: [0, 32)
44: [0, 32)
45: [0, 32)
46: [0, 32)
47: [0, 32)
48: [0, 32)
49: [0, 32)
50: [0, 32)
51: [0, 32)
52: [0, 32)
53: [0, 32)
54: [0, 32)
55: [0, 32)
56: [0, 32)
57: [0, 32)
58: [0, 32)
59: [0, 32)
60: [0, 32)
61: [0, 32)
62: [0, 32)
63: [0, 32)
64: [0, 32)
65: [0, 32)
66: [0, 32)
67: [0, 32)
68: [0, 32)
69: [0, 32)
70: [0, 32)
71: [0, 32)
72: [0, 32)
73: [0, 32)
74: [0, 32)
75: [0, 32)
76: [0, 32)
77: [0, 32)
78: [0, 32)
79: [0, 32)
80: [0, 32)
81: [0, 32)
82: [0, 32)
83: [0, 32)
84: [0, 32)
85: [0, 32)
86: [0, 32)
87: [0, 32)
88: [0, 32)
89: [0, 32)
90: [0, 32)
91: [0, 32)
92: [0, 32)
93: [0, 32)
94: [0, 32)
95: [0, 32)
96: [0, 32)
97: [0, 32)
98: [0, 32)
99: [0, 32)
100: [0, 32)
101: [0, 32)
102: [0, 32)
103: [0, 32)
104: [0, 32)
105: [0, 32)
106: [0, 32)
107: [0, 32)
108: [0, 32)
109: [0, 32)
110: [0, 32)
111: [0, 32)
112: [0, 32)
113: [0, 32)
114: [0, 32)
115: [0, 32)
116: [0, 32)
117: [0, 32)
118: [0, 32)
119: [0, 32)
120: [0, 32)
121: [0, 32)
122: [0, 32)
123: [0, 32)
124: [0, 32)
125: [0, 32)
126: [0, 32)
127: [0, 32)
Skills:
5 0 0 3 0 0 0 0 0 0 0 1 0 0 4 2 
5 5 0 0 0 0 0 0 0 0 2 0 0 4 0 0 
0 2 5 1 0 0 0 0 0 0 0 0 0 0 4 0 
0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 5 0 0 2 0 1 5 0 0 0 0 0 
